Date,Region,Product,Units Sold,Unit Price,Revenue,Profit,Year,Month,Quarter,Weekday,DayOfYear,Profit_Margin,Month_Year
2024-04-25,North,Tablet,98,324,31752,5094.26,2024,4,2,Thursday,116,16.0439027462837,2024-04
2024-04-25,North,Keyboard,58,769,44602,8715.76,2024,4,2,Thursday,116,19.5411864938792,2024-04
2024-04-25,South,Smartphone,34,231,7854,1373.85,2024,4,2,Thursday,116,17.49236058059587,2024-04
2024-04-25,South,Mouse,33,308,10164,3614.47,2024,4,2,Thursday,116,35.56149153876426,2024-04
2024-04-25,South,Headphones,62,299,18538,6034.7,2024,4,2,Thursday,116,32.55313410292373,2024-04
2024-04-25,East,Monitor,90,307,27630,2850.46,2024,4,2,Thursday,116,10.316539992761491,2024-04
2024-04-25,East,Mouse,11,331,3641,1293.59,2024,4,2,Thursday,116,35.528426256522934,2024-04
2024-04-25,East,Laptop,80,65,5200,574.94,2024,4,2,Thursday,116,11.056538461538462,2024-04
2024-04-25,West,Tablet,78,869,67782,19456.93,2024,4,2,Thursday,116,28.705157711486827,2024-04
2024-04-25,West,Smartphone,57,415,23655,4563.23,2024,4,2,Thursday,116,19.290763052208835,2024-04
2024-04-25,West,Mouse,11,89,979,216.08,2024,4,2,Thursday,116,22.07150153217569,2024-04
2024-04-26,North,Smartphone,15,669,10035,2859.84,2024,4,2,Friday,117,28.49865470852018,2024-04
2024-04-26,North,Keyboard,41,712,29192,5775.67,2024,4,2,Friday,117,19.78511235955056,2024-04
2024-04-26,North,Laptop,95,536,50920,8286.17,2024,4,2,Friday,117,16.272918303220738,2024-04
2024-04-26,North,Tablet,27,684,18468,2974.46,2024,4,2,Friday,117,16.106021225904264,2024-04
2024-04-26,South,Smartphone,16,651,10416,3593.48,2024,4,2,Friday,117,34.49961597542243,2024-04
2024-04-26,South,Keyboard,96,570,54720,14309.77,2024,4,2,Friday,117,26.15089546783626,2024-04
2024-04-26,East,Tablet,81,664,53784,20567.02,2024,4,2,Friday,117,38.24003421091774,2024-04
2024-04-26,East,Laptop,62,639,39618,5141.18,2024,4,2,Friday,117,12.976879196324903,2024-04
2024-04-26,East,Smartphone,42,885,37170,10725.43,2024,4,2,Friday,117,28.855071294054348,2024-04
2024-04-26,West,Headphones,19,727,13813,2667.18,2024,4,2,Friday,117,19.309201476869614,2024-04
2024-04-26,West,Mouse,97,644,62468,10786.8,2024,4,2,Friday,117,17.26772107318947,2024-04
2024-04-26,West,Keyboard,14,445,6230,2407.06,2024,4,2,Friday,117,38.63659711075441,2024-04
2024-04-26,West,Tablet,99,963,95337,10877.74,2024,4,2,Friday,117,11.40977794560349,2024-04
2024-04-27,North,Monitor,13,622,8086,2871.75,2024,4,2,Saturday,118,35.51508780608459,2024-04
2024-04-27,North,Smartphone,47,980,46060,12103.28,2024,4,2,Saturday,118,26.277203647416414,2024-04
2024-04-27,South,Headphones,49,483,23667,7637.6,2024,4,2,Saturday,118,32.27109477331305,2024-04
2024-04-27,South,Smartphone,46,385,17710,2081.59,2024,4,2,Saturday,118,11.753754940711463,2024-04
2024-04-27,East,Headphones,95,905,85975,23642.45,2024,4,2,Saturday,118,27.49921488804885,2024-04
2024-04-27,East,Monitor,46,807,37122,5402.1,2024,4,2,Saturday,118,14.552287053499274,2024-04
2024-04-27,West,Tablet,72,248,17856,3159.15,2024,4,2,Saturday,118,17.69237231182796,2024-04
2024-04-27,West,Monitor,53,521,27613,3846.98,2024,4,2,Saturday,118,13.931771267156773,2024-04
2024-04-28,North,Laptop,53,429,22737,4727.39,2024,4,2,Sunday,119,20.791617187843606,2024-04
2024-04-28,North,Headphones,61,416,25376,7998.74,2024,4,2,Sunday,119,31.520885876418664,2024-04
2024-04-28,North,Monitor,31,501,15531,5927.61,2024,4,2,Sunday,119,38.16631253621788,2024-04
2024-04-28,South,Monitor,90,163,14670,5264.89,2024,4,2,Sunday,119,35.88882072256306,2024-04
2024-04-28,South,Laptop,53,637,33761,8943.8,2024,4,2,Sunday,119,26.491513876958617,2024-04
2024-04-28,South,Tablet,60,757,45420,16502.21,2024,4,2,Sunday,119,36.33247468075738,2024-04
2024-04-28,East,Mouse,32,577,18464,4685.88,2024,4,2,Sunday,119,25.37846620450607,2024-04
2024-04-28,East,Laptop,83,194,16102,3877.72,2024,4,2,Sunday,119,24.082225810458326,2024-04
2024-04-28,East,Smartphone,81,452,36612,7010.13,2024,4,2,Sunday,119,19.147082923631597,2024-04
2024-04-28,East,Headphones,22,255,5610,778.23,2024,4,2,Sunday,119,13.872192513368983,2024-04
2024-04-28,West,Smartphone,38,755,28690,5821.43,2024,4,2,Sunday,119,20.290798187521787,2024-04
2024-04-28,West,Tablet,14,91,1274,253.23,2024,4,2,Sunday,119,19.876766091051802,2024-04
2024-04-28,West,Mouse,73,939,68547,16321.49,2024,4,2,Sunday,119,23.810655462675246,2024-04
2024-04-28,West,Keyboard,95,493,46835,14597.75,2024,4,2,Sunday,119,31.16846375573823,2024-04
2024-04-29,North,Keyboard,34,774,26316,3256.97,2024,4,2,Monday,120,12.376386988904088,2024-04
2024-04-29,North,Monitor,21,118,2478,262.26,2024,4,2,Monday,120,10.583535108958838,2024-04
2024-04-29,South,Smartphone,67,196,13132,4399.88,2024,4,2,Monday,120,33.5050258909534,2024-04
2024-04-29,South,Laptop,37,702,25974,8534.2,2024,4,2,Monday,120,32.85670285670286,2024-04
2024-04-29,South,Tablet,66,270,17820,6015.99,2024,4,2,Monday,120,33.75976430976431,2024-04
2024-04-29,East,Mouse,95,582,55290,21209.88,2024,4,2,Monday,120,38.36115029842648,2024-04
2024-04-29,East,Keyboard,84,873,73332,27814.8,2024,4,2,Monday,120,37.929962362952054,2024-04
2024-04-29,East,Smartphone,24,535,12840,2357.53,2024,4,2,Monday,120,18.36082554517134,2024-04
2024-04-29,West,Headphones,69,286,19734,2298.81,2024,4,2,Monday,120,11.648981453329279,2024-04
2024-04-29,West,Keyboard,25,276,6900,860.92,2024,4,2,Monday,120,12.477101449275361,2024-04
2024-04-30,North,Headphones,89,233,20737,8086.76,2024,4,2,Tuesday,121,38.99676906013406,2024-04
2024-04-30,North,Tablet,91,247,22477,4505.82,2024,4,2,Tuesday,121,20.046358499799794,2024-04
2024-04-30,North,Mouse,81,546,44226,16490.93,2024,4,2,Tuesday,121,37.2878623434179,2024-04
2024-04-30,North,Smartphone,85,558,47430,16278.22,2024,4,2,Tuesday,121,34.320514442336076,2024-04
2024-04-30,South,Laptop,77,66,5082,544.85,2024,4,2,Tuesday,121,10.721172766627312,2024-04
2024-04-30,South,Headphones,6,624,3744,1147.54,2024,4,2,Tuesday,121,30.650106837606838,2024-04
2024-04-30,South,Smartphone,23,578,13294,2179.45,2024,4,2,Tuesday,121,16.394238002106214,2024-04
2024-04-30,South,Monitor,86,422,36292,14036.04,2024,4,2,Tuesday,121,38.67530034167309,2024-04
2024-04-30,East,Smartphone,73,719,52487,13095.5,2024,4,2,Tuesday,121,24.9499876159811,2024-04
2024-04-30,East,Mouse,92,334,30728,5167.78,2024,4,2,Tuesday,121,16.81782087997917,2024-04
2024-04-30,East,Tablet,55,713,39215,12097.48,2024,4,2,Tuesday,121,30.84911385949254,2024-04
2024-04-30,East,Keyboard,22,987,21714,8622.32,2024,4,2,Tuesday,121,39.70857511283043,2024-04
2024-04-30,West,Tablet,5,384,1920,208.67,2024,4,2,Tuesday,121,10.868229166666667,2024-04
2024-04-30,West,Mouse,13,320,4160,456.42,2024,4,2,Tuesday,121,10.971634615384616,2024-04
2024-04-30,West,Headphones,64,468,29952,8175.3,2024,4,2,Tuesday,121,27.29467147435897,2024-04
2024-05-01,North,Tablet,5,571,2855,508.92,2024,5,2,Wednesday,122,17.825569176882663,2024-05
2024-05-01,North,Smartphone,63,145,9135,2690.16,2024,5,2,Wednesday,122,29.44893267651888,2024-05
2024-05-01,North,Mouse,90,195,17550,6202.86,2024,5,2,Wednesday,122,35.343931623931624,2024-05
2024-05-01,North,Laptop,36,76,2736,853.87,2024,5,2,Wednesday,122,31.20869883040936,2024-05
2024-05-01,South,Smartphone,38,888,33744,7309.98,2024,5,2,Wednesday,122,21.66305120910384,2024-05
2024-05-01,South,Keyboard,42,560,23520,6453.06,2024,5,2,Wednesday,122,27.436479591836736,2024-05
2024-05-01,South,Headphones,77,543,41811,5741.76,2024,5,2,Wednesday,122,13.732654086245248,2024-05
2024-05-01,South,Tablet,55,596,32780,8690.15,2024,5,2,Wednesday,122,26.510524710189138,2024-05
2024-05-01,East,Monitor,80,243,19440,5012.18,2024,5,2,Wednesday,122,25.782818930041152,2024-05
2024-05-01,East,Tablet,26,208,5408,984.49,2024,5,2,Wednesday,122,18.204326923076923,2024-05
2024-05-01,East,Laptop,24,942,22608,2611.16,2024,5,2,Wednesday,122,11.549716914366595,2024-05
2024-05-01,West,Headphones,54,859,46386,8945.12,2024,5,2,Wednesday,122,19.284094338809123,2024-05
2024-05-01,West,Monitor,16,920,14720,3287.48,2024,5,2,Wednesday,122,22.33342391304348,2024-05
2024-05-01,West,Tablet,78,512,39936,10901.07,2024,5,2,Wednesday,122,27.296349158653843,2024-05
2024-05-01,West,Smartphone,21,245,5145,1139.78,2024,5,2,Wednesday,122,22.15315840621963,2024-05
2024-05-02,North,Tablet,38,759,28842,7142.08,2024,5,2,Thursday,123,24.7627765064836,2024-05
2024-05-02,North,Laptop,49,363,17787,3263.56,2024,5,2,Thursday,123,18.348006971383597,2024-05
2024-05-02,South,Mouse,71,564,40044,5611.5,2024,5,2,Thursday,123,14.013335331135751,2024-05
2024-05-02,South,Smartphone,78,612,47736,5814.23,2024,5,2,Thursday,123,12.179968996145465,2024-05
2024-05-02,South,Monitor,80,142,11360,2321.38,2024,5,2,Thursday,123,20.43468309859155,2024-05
2024-05-02,East,Laptop,21,101,2121,347.98,2024,5,2,Thursday,123,16.406412069778405,2024-05
2024-05-02,East,Mouse,73,954,69642,11507.36,2024,5,2,Thursday,123,16.523592085235922,2024-05
2024-05-02,East,Smartphone,87,326,28362,6162.36,2024,5,2,Thursday,123,21.727522741696635,2024-05
2024-05-02,East,Keyboard,8,201,1608,621.33,2024,5,2,Thursday,123,38.63992537313433,2024-05
2024-05-02,West,Smartphone,99,105,10395,2617.23,2024,5,2,Thursday,123,25.177777777777777,2024-05
2024-05-02,West,Keyboard,44,510,22440,8022.23,2024,5,2,Thursday,123,35.749688057041,2024-05
2024-05-02,West,Tablet,82,190,15580,3239.12,2024,5,2,Thursday,123,20.790243902439023,2024-05
2024-05-02,West,Mouse,21,469,9849,1909.23,2024,5,2,Thursday,123,19.385013706975325,2024-05
2024-05-03,North,Smartphone,70,869,60830,9295.28,2024,5,2,Friday,124,15.28074963011672,2024-05
2024-05-03,North,Monitor,94,583,54802,10479.7,2024,5,2,Friday,124,19.122842232035328,2024-05
2024-05-03,North,Headphones,59,884,52156,9814.46,2024,5,2,Friday,124,18.817509011427255,2024-05
2024-05-03,North,Keyboard,62,445,27590,8776.53,2024,5,2,Friday,124,31.81054729974629,2024-05
2024-05-03,South,Tablet,16,574,9184,3439.68,2024,5,2,Friday,124,37.45296167247387,2024-05
2024-05-03,South,Smartphone,61,89,5429,1245.21,2024,5,2,Friday,124,22.936268189353473,2024-05
2024-05-03,South,Headphones,49,596,29204,7077.02,2024,5,2,Friday,124,24.233050267086703,2024-05
2024-05-03,South,Keyboard,9,779,7011,1919.57,2024,5,2,Friday,124,27.379403794037938,2024-05
2024-05-03,East,Smartphone,76,592,44992,7642.23,2024,5,2,Friday,124,16.9857530227596,2024-05
2024-05-03,East,Laptop,75,115,8625,3267.97,2024,5,2,Friday,124,37.88950724637681,2024-05
2024-05-03,East,Mouse,67,465,31155,9213.87,2024,5,2,Friday,124,29.574289841116997,2024-05
2024-05-03,East,Headphones,54,513,27702,6626.2,2024,5,2,Friday,124,23.91957259403653,2024-05
2024-05-03,West,Headphones,27,140,3780,1082.33,2024,5,2,Friday,124,28.633068783068783,2024-05
2024-05-03,West,Keyboard,42,691,29022,10735.9,2024,5,2,Friday,124,36.992281717317894,2024-05
2024-05-03,West,Tablet,88,650,57200,13247.22,2024,5,2,Friday,124,23.15947552447552,2024-05
2024-05-03,West,Smartphone,97,633,61401,16775.12,2024,5,2,Friday,124,27.32059738440742,2024-05
2024-05-04,North,Laptop,41,527,21607,5396.48,2024,5,2,Saturday,125,24.97560975609756,2024-05
2024-05-04,North,Headphones,68,699,47532,8533.61,2024,5,2,Saturday,125,17.953399814861566,2024-05
2024-05-04,South,Monitor,39,659,25701,9333.02,2024,5,2,Saturday,125,36.313839928407454,2024-05
2024-05-04,South,Smartphone,98,958,93884,22548.9,2024,5,2,Saturday,125,24.01783051425163,2024-05
2024-05-04,South,Keyboard,63,886,55818,16458.88,2024,5,2,Saturday,125,29.486688881722745,2024-05
2024-05-04,South,Mouse,57,792,45144,15730.69,2024,5,2,Saturday,125,34.8455830232146,2024-05
2024-05-04,East,Headphones,11,475,5225,1932.33,2024,5,2,Saturday,125,36.982392344497605,2024-05
2024-05-04,East,Monitor,63,599,37737,8151.53,2024,5,2,Saturday,125,21.600895672681983,2024-05
2024-05-04,West,Mouse,55,88,4840,1932.62,2024,5,2,Saturday,125,39.930165289256195,2024-05
2024-05-04,West,Keyboard,7,113,791,222.17,2024,5,2,Saturday,125,28.087231352718078,2024-05
2024-05-04,West,Headphones,15,146,2190,874.82,2024,5,2,Saturday,125,39.94611872146119,2024-05
2024-05-05,North,Keyboard,50,115,5750,687.6,2024,5,2,Sunday,126,11.958260869565219,2024-05
2024-05-05,North,Tablet,79,160,12640,3714.81,2024,5,2,Sunday,126,29.38931962025316,2024-05
2024-05-05,North,Headphones,69,496,34224,4740.19,2024,5,2,Sunday,126,13.850485039738194,2024-05
2024-05-05,North,Mouse,35,461,16135,6369.21,2024,5,2,Sunday,126,39.47449643631856,2024-05
2024-05-05,South,Tablet,6,259,1554,185.35,2024,5,2,Sunday,126,11.927284427284427,2024-05
2024-05-05,South,Laptop,68,630,42840,15315.26,2024,5,2,Sunday,126,35.749906629318396,2024-05
2024-05-05,East,Laptop,80,725,58000,14940.54,2024,5,2,Sunday,126,25.75955172413793,2024-05
2024-05-05,East,Mouse,53,544,28832,11295.53,2024,5,2,Sunday,126,39.17706021087681,2024-05
2024-05-05,East,Tablet,53,436,23108,5623.57,2024,5,2,Sunday,126,24.336030811840054,2024-05
2024-05-05,West,Headphones,30,633,18990,3853.37,2024,5,2,Sunday,126,20.291574512901526,2024-05
2024-05-05,West,Smartphone,19,172,3268,427.32,2024,5,2,Sunday,126,13.075887392900857,2024-05
2024-05-05,West,Mouse,20,470,9400,1333.93,2024,5,2,Sunday,126,14.190744680851065,2024-05
2024-05-06,North,Headphones,31,727,22537,5641.28,2024,5,2,Monday,127,25.031193149043794,2024-05
2024-05-06,North,Keyboard,66,407,26862,9446.07,2024,5,2,Monday,127,35.16517757426848,2024-05
2024-05-06,North,Tablet,15,505,7575,1310.13,2024,5,2,Monday,127,17.295445544554457,2024-05
2024-05-06,North,Laptop,75,881,66075,13226.28,2024,5,2,Monday,127,20.01707150964813,2024-05
2024-05-06,South,Laptop,35,547,19145,3881.05,2024,5,2,Monday,127,20.271872551580046,2024-05
2024-05-06,South,Smartphone,13,320,4160,1269.37,2024,5,2,Monday,127,30.51370192307692,2024-05
2024-05-06,South,Tablet,14,846,11844,3769.18,2024,5,2,Monday,127,31.823539344815938,2024-05
2024-05-06,South,Mouse,40,133,5320,834.35,2024,5,2,Monday,127,15.68327067669173,2024-05
2024-05-06,East,Mouse,52,727,37804,6081.0,2024,5,2,Monday,127,16.08559940747011,2024-05
2024-05-06,East,Smartphone,77,298,22946,6399.73,2024,5,2,Monday,127,27.89039484005927,2024-05
2024-05-06,West,Headphones,96,889,85344,27523.89,2024,5,2,Monday,127,32.25052727784027,2024-05
2024-05-06,West,Mouse,9,603,5427,877.9,2024,5,2,Monday,127,16.176524783489956,2024-05
2024-05-07,North,Monitor,31,178,5518,679.95,2024,5,2,Tuesday,128,12.322399420079739,2024-05
2024-05-07,North,Mouse,46,997,45862,9309.54,2024,5,2,Tuesday,128,20.299027517334615,2024-05
2024-05-07,South,Mouse,70,875,61250,19047.72,2024,5,2,Tuesday,128,31.098318367346938,2024-05
2024-05-07,South,Laptop,91,51,4641,542.37,2024,5,2,Tuesday,128,11.686489980607629,2024-05
2024-05-07,East,Tablet,5,166,830,91.32,2024,5,2,Tuesday,128,11.002409638554216,2024-05
2024-05-07,East,Smartphone,98,154,15092,2263.06,2024,5,2,Tuesday,128,14.995096739994699,2024-05
2024-05-07,West,Keyboard,69,585,40365,5783.17,2024,5,2,Tuesday,128,14.327189396754614,2024-05
2024-05-07,West,Monitor,39,585,22815,5707.99,2024,5,2,Tuesday,128,25.01858426473811,2024-05
2024-05-07,West,Tablet,84,65,5460,1780.59,2024,5,2,Tuesday,128,32.61153846153846,2024-05
2024-05-08,North,Monitor,94,164,15416,5757.72,2024,5,2,Wednesday,129,37.34898806434873,2024-05
2024-05-08,North,Headphones,73,532,38836,5810.88,2024,5,2,Wednesday,129,14.962612009475745,2024-05
2024-05-08,North,Mouse,79,531,41949,7905.09,2024,5,2,Wednesday,129,18.844525495244223,2024-05
2024-05-08,North,Smartphone,54,264,14256,4988.32,2024,5,2,Wednesday,129,34.991021324354655,2024-05
2024-05-08,South,Keyboard,52,640,33280,5380.92,2024,5,2,Wednesday,129,16.16862980769231,2024-05
2024-05-08,South,Mouse,75,977,73275,28613.75,2024,5,2,Wednesday,129,39.04981235073354,2024-05
2024-05-08,South,Monitor,40,849,33960,10291.44,2024,5,2,Wednesday,129,30.304593639575973,2024-05
2024-05-08,South,Tablet,5,237,1185,185.44,2024,5,2,Wednesday,129,15.648945147679324,2024-05
2024-05-08,East,Mouse,62,644,39928,13522.56,2024,5,2,Wednesday,129,33.86736125025045,2024-05
2024-05-08,East,Tablet,55,583,32065,7558.04,2024,5,2,Wednesday,129,23.570996413535006,2024-05
2024-05-08,East,Monitor,57,405,23085,3464.01,2024,5,2,Wednesday,129,15.005458089668616,2024-05
2024-05-08,West,Monitor,25,661,16525,5036.84,2024,5,2,Wednesday,129,30.48012102874433,2024-05
2024-05-08,West,Smartphone,51,88,4488,587.17,2024,5,2,Wednesday,129,13.083110516934045,2024-05
2024-05-09,North,Tablet,99,610,60390,9003.23,2024,5,2,Thursday,130,14.908478224871665,2024-05
2024-05-09,North,Keyboard,52,287,14924,3583.33,2024,5,2,Thursday,130,24.01051996783704,2024-05
2024-05-09,North,Mouse,62,920,57040,7959.48,2024,5,2,Thursday,130,13.954207573632537,2024-05
2024-05-09,South,Keyboard,86,705,60630,14217.97,2024,5,2,Thursday,130,23.450387596899226,2024-05
2024-05-09,South,Mouse,33,440,14520,2400.51,2024,5,2,Thursday,130,16.53243801652893,2024-05
2024-05-09,South,Monitor,16,916,14656,3986.87,2024,5,2,Thursday,130,27.202988537117907,2024-05
2024-05-09,South,Laptop,36,123,4428,1692.16,2024,5,2,Thursday,130,38.21499548328816,2024-05
2024-05-09,East,Smartphone,22,58,1276,231.5,2024,5,2,Thursday,130,18.142633228840126,2024-05
2024-05-09,East,Keyboard,33,942,31086,4624.61,2024,5,2,Thursday,130,14.876825580647235,2024-05
2024-05-09,West,Monitor,8,131,1048,248.71,2024,5,2,Thursday,130,23.731870229007633,2024-05
2024-05-09,West,Headphones,53,221,11713,4327.3,2024,5,2,Thursday,130,36.944420729104415,2024-05
2024-05-10,North,Laptop,68,151,10268,1078.9,2024,5,2,Friday,131,10.507401636151151,2024-05
2024-05-10,North,Monitor,86,304,26144,4005.4,2024,5,2,Friday,131,15.320532435740514,2024-05
2024-05-10,North,Headphones,93,362,33666,5502.01,2024,5,2,Friday,131,16.34292758272441,2024-05
2024-05-10,North,Tablet,72,936,67392,20140.63,2024,5,2,Friday,131,29.885787630579298,2024-05
2024-05-10,South,Smartphone,35,606,21210,8257.18,2024,5,2,Friday,131,38.93059877416313,2024-05
2024-05-10,South,Monitor,36,338,12168,2309.81,2024,5,2,Friday,131,18.982659434582512,2024-05
2024-05-10,East,Keyboard,34,954,32436,6573.73,2024,5,2,Friday,131,20.2667714884696,2024-05
2024-05-10,East,Laptop,66,564,37224,10754.2,2024,5,2,Friday,131,28.89050075220288,2024-05
2024-05-10,East,Mouse,29,740,21460,3218.17,2024,5,2,Friday,131,14.996132339235787,2024-05
2024-05-10,West,Smartphone,48,625,30000,9547.29,2024,5,2,Friday,131,31.824300000000004,2024-05
2024-05-10,West,Headphones,51,179,9129,1580.34,2024,5,2,Friday,131,17.311206046664477,2024-05
2024-05-10,West,Monitor,81,671,54351,13312.76,2024,5,2,Friday,131,24.49404794759986,2024-05
2024-05-10,West,Keyboard,48,379,18192,5813.47,2024,5,2,Friday,131,31.95618953386104,2024-05
2024-05-11,North,Smartphone,74,935,69190,18019.83,2024,5,2,Saturday,132,26.043980343980344,2024-05
2024-05-11,North,Headphones,17,564,9588,2323.75,2024,5,2,Saturday,132,24.23602419691281,2024-05
2024-05-11,North,Monitor,28,614,17192,3497.38,2024,5,2,Saturday,132,20.343066542577944,2024-05
2024-05-11,North,Keyboard,64,747,47808,17560.19,2024,5,2,Saturday,132,36.730651773761714,2024-05
2024-05-11,South,Laptop,22,646,14212,4093.5,2024,5,2,Saturday,132,28.803124120461582,2024-05
2024-05-11,South,Mouse,56,607,33992,9963.6,2024,5,2,Saturday,132,29.311602730054133,2024-05
2024-05-11,East,Monitor,34,313,10642,3880.0,2024,5,2,Saturday,132,36.45931215936854,2024-05
2024-05-11,East,Laptop,77,164,12628,4488.93,2024,5,2,Saturday,132,35.54743427304403,2024-05
2024-05-11,West,Tablet,31,601,18631,5396.21,2024,5,2,Saturday,132,28.963609038698944,2024-05
2024-05-11,West,Laptop,31,751,23281,5995.93,2024,5,2,Saturday,132,25.75460676087797,2024-05
2024-05-12,North,Mouse,87,658,57246,9726.42,2024,5,2,Sunday,133,16.990567026517137,2024-05
2024-05-12,North,Smartphone,27,696,18792,5196.54,2024,5,2,Sunday,133,27.652937420178798,2024-05
2024-05-12,North,Keyboard,16,121,1936,331.09,2024,5,2,Sunday,133,17.101756198347108,2024-05
2024-05-12,South,Smartphone,17,461,7837,2357.22,2024,5,2,Sunday,133,30.07809110629067,2024-05
2024-05-12,South,Headphones,27,914,24678,6079.92,2024,5,2,Sunday,133,24.63700461949915,2024-05
2024-05-12,East,Mouse,37,715,26455,6149.5,2024,5,2,Sunday,133,23.245133245133246,2024-05
2024-05-12,East,Smartphone,42,947,39774,14916.32,2024,5,2,Sunday,133,37.5026901996279,2024-05
2024-05-12,East,Laptop,50,99,4950,1164.93,2024,5,2,Sunday,133,23.533939393939395,2024-05
2024-05-12,West,Monitor,66,974,64284,11256.26,2024,5,2,Sunday,133,17.51020471657022,2024-05
2024-05-12,West,Mouse,82,199,16318,3899.35,2024,5,2,Sunday,133,23.89600441230543,2024-05
2024-05-12,West,Keyboard,30,984,29520,11231.41,2024,5,2,Sunday,133,38.046781842818426,2024-05
2024-05-13,North,Monitor,14,550,7700,1468.53,2024,5,2,Monday,134,19.07181818181818,2024-05
2024-05-13,North,Mouse,13,128,1664,400.18,2024,5,2,Monday,134,24.049278846153847,2024-05
2024-05-13,North,Headphones,29,830,24070,9148.38,2024,5,2,Monday,134,38.0073950976319,2024-05
2024-05-13,South,Laptop,63,887,55881,11602.39,2024,5,2,Monday,134,20.762674254218787,2024-05
2024-05-13,South,Headphones,68,546,37128,11675.62,2024,5,2,Monday,134,31.446940314587373,2024-05
2024-05-13,South,Mouse,86,664,57104,10960.12,2024,5,2,Monday,134,19.19326141776408,2024-05
